config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
327,6716,922,503,2,952,42870,35488,9466,4495,1.4392630950006962,1643.818843862168
328,6595,1466,276,16,1014,17416,42850,10074,3522,1.8275787863381037,1140.1212273505284
329,3235,1569,284,20,760,16896,28156,19206,2631,2.6407107692538196,457.9432198786461
330,3911,877,172,8,1017,20868,42137,7548,1325,2.4492241772944956,985.2214633635875
331,2011,1233,135,30,645,48845,38381,8045,4089,1.1068177461620918,1025.749255079649
332,6860,1889,233,30,344,16513,16457,10166,2294,0.10263627105500606,1900.2706652854754
333,5442,786,368,28,123,38068,41223,5295,3288,3.8321756803804528,1476.9480598733273
334,2537,1124,265,10,40,11747,19174,8513,1858,4.368706491532701,1650.0825433544296
335,6553,949,301,15,952,21601,21371,5064,3299,2.7121918635283566,1588.2304350016836
336,1571,1163,501,11,103,13591,31771,10769,4576,4.265168903291265,141.79177620291952
337,1860,1061,408,29,125,35606,24289,9974,2522,2.1749007033446826,454.5234866418266
338,6524,1703,359,17,709,34758,37921,11061,3916,1.650008967265758,1176.4280568689885
339,6478,1687,100,2,435,36180,30760,5480,2734,4.036176537098414,1625.3134263388972
340,3588,1475,256,23,456,30773,41221,15200,3113,2.9356818375628055,1796.9540204113098
341,3269,982,201,17,268,18418,21331,8038,1838,1.4745565439745056,821.783947330818
342,299,1272,300,1,617,35847,10900,7760,1549,1.1175804973319654,825.5925743315051
343,1910,160,432,26,668,46259,26480,8744,3674,3.1649377925135016,1305.4866158432942
344,1686,1026,479,17,195,48230,29775,6037,4333,4.930199594052335,1943.4343197541727
345,5321,1945,427,5,997,15457,49549,12400,3936,0.873963231850611,639.891243986261
346,377,1272,398,18,957,14371,18104,15595,1804,4.686339805706065,1676.165645630235
347,6660,1657,271,9,164,46767,46301,15146,2735,3.570122342912624,1320.0457617783325
348,1445,1068,168,18,649,23911,37206,11054,1509,1.2488165202197228,1721.6734299866946
349,5530,1530,84,17,817,38246,10805,5289,1547,3.376474847291695,1882.684523746921
350,7178,316,483,15,763,24356,23247,15268,4082,3.6606074331163243,1995.771945661668
351,2233,1208,304,13,778,32751,26341,6297,4096,4.2225178059906066,1353.9599586785978
352,7177,170,365,13,71,19534,49695,15892,1493,4.5285472597812,831.6553170693236
353,622,1388,393,12,943,29740,11718,15548,4340,1.348264442591253,1789.836351010898
354,7670,1677,262,26,1022,19300,10718,14267,4309,1.6344867682419075,1281.118093310616
355,3464,1714,207,3,196,35663,16442,8059,1116,0.93381766893779,929.0217325044384
356,3857,1428,382,16,537,12564,35908,19281,2643,0.3511757022771459,1614.0685654975202
357,5437,1515,389,7,461,41875,27148,17871,4155,2.0842785422495673,380.7076008891228
358,2132,1245,371,15,402,43591,25676,18765,1844,4.326351019168741,1680.0974113002233
359,882,1954,454,12,594,10684,20095,10001,2119,3.1133446596997056,1922.3153814059692
360,3009,734,334,8,22,14481,35429,9781,4190,4.745422150523333,690.4738862033525
361,963,949,118,20,42,49192,46825,9829,2551,4.6342408073361,934.834156364194
362,7174,100,199,28,102,20831,45875,8942,3461,4.233730708330503,1939.0999036181072
363,2424,161,437,19,36,28116,20222,10053,3978,3.737432533304895,1085.435834676443
364,4185,1356,336,2,225,27958,47465,16652,1232,2.057558361220865,1585.421123800633
365,8101,671,159,20,218,10862,17005,19609,4859,4.387542879072955,1030.8233756367545
366,3080,567,130,20,353,25022,18426,8113,1847,3.723628776521302,1504.7359542189536
367,5207,768,326,14,552,44380,35341,17240,2645,4.276820411863368,1412.8271539113973
368,2496,1207,315,30,938,16177,46947,14361,3530,3.4869933752418363,346.49887515084197
369,3889,1933,483,30,582,24504,25441,6424,3469,0.8251388390363533,647.1613073969477
370,2032,1166,294,8,292,20737,28596,5412,4305,2.1051636699823617,1148.3672072282452
371,4957,1936,369,20,342,47579,32338,8217,1455,0.15947645672885052,1290.2227426261668
372,7748,1056,280,22,830,33969,41271,6419,4387,1.7677682528463592,394.84908252557443
373,2436,412,290,8,288,23164,29064,19558,3440,2.4326926300508602,125.02957402211071
374,4344,601,438,21,47,29857,11765,12015,3200,0.7857868019505273,1753.9050598957156
375,1337,2046,354,29,760,37067,24439,11676,1370,2.5492875389019813,1880.5634419143294
376,2229,1387,394,3,362,11982,27529,19930,2229,2.8078283435658107,1167.0673211194783
377,3791,484,99,24,455,16167,38802,18900,4223,1.5001937008589354,1422.3369267582793
378,4243,1473,392,14,552,10207,48254,9799,2480,2.005654853626572,1122.1551192712113
379,1937,1394,399,2,305,45295,32848,13706,2784,0.15074552928970444,1132.5444305248484
380,3186,1325,189,19,134,41035,32085,18186,3381,4.724567865737353,296.6646750568615
381,2291,400,229,23,709,43120,18066,8132,1752,2.7573493555885533,1511.9636103393618
382,6868,266,321,1,65,40089,26164,5705,2513,0.9816780368648054,1363.0078414424656
383,8106,1297,445,30,305,35258,36210,6207,1473,0.9456180666087569,342.6031425584081
384,1304,1462,288,10,708,45851,19144,12349,4762,0.271166731402242,1222.6409188121645
385,5281,755,396,23,93,43549,35550,15598,3397,2.25932418498132,1369.0248842299125
386,7128,1753,290,26,589,47271,35585,12479,4755,0.8541223836749452,1988.3416895247497
387,6940,1365,78,7,946,18080,21321,17737,1633,1.2340044253414963,932.6820229030618
388,4975,777,218,13,145,11965,37804,14469,3695,0.5426843816627437,1544.2172484206862
389,2192,1967,81,31,351,18572,12944,5505,1050,1.3937636497078276,1540.2758868147002
390,3216,1036,366,27,570,25383,18248,13344,1491,1.4490655556302794,1921.8370232979828
391,6833,1422,83,21,155,38877,46233,12100,3329,3.2129024935772224,1921.9581259949164
392,1023,414,80,27,372,30339,38546,10505,3264,0.12905077386567065,346.6093413663483
393,5176,1163,266,27,331,47003,27654,10253,4050,2.7102672718903817,1646.9639694408304
394,5738,1555,375,31,421,32658,40780,11517,2004,1.1728788191764523,1911.275387344799
395,1490,946,90,20,294,29923,32189,13119,2365,4.161985352420434,1675.501592764468
396,4089,812,377,27,917,33458,31286,10586,1074,3.8874079978744964,217.76527373122207
397,6585,283,378,11,286,20938,22703,17158,4820,1.1597128440881184,189.86563872433678
398,5438,1626,411,25,200,13648,16709,9942,4149,4.059407762512019,1448.5321294289872
399,2285,1470,165,31,693,10315,25209,10208,1025,4.917571991921076,589.971222705289
400,891,1363,459,17,410,13735,31476,18071,2007,3.8769604426576154,775.5554707591433
401,2405,1512,435,18,47,28049,45151,13843,2380,2.7622762837520436,1079.0203442473025
402,6253,133,263,16,508,27867,16902,6830,4089,3.550221700904445,896.0368771627344
403,7449,116,360,29,760,47639,15013,6563,1771,4.422395346812873,369.78140548086674
404,7766,800,378,24,99,48508,28945,16361,4516,4.896404811127208,803.9525202689986
405,2055,1883,102,8,901,23151,12265,13169,1829,3.202227572717821,1528.0706880435869
406,7261,1477,373,17,174,43826,47701,18521,4834,4.4069584118134,1070.2705116056686
407,885,1963,496,23,688,13078,46090,12622,2838,0.5728006727867803,1027.7517708068176
408,868,680,330,4,870,40409,17627,14766,2901,3.3644788903359593,661.9618418960514
409,4434,221,376,26,509,48356,14262,16558,1310,0.7947016668421658,566.3539996259149
410,2296,360,354,24,239,37396,35084,19697,1736,3.3587154946745694,1453.710341309146
411,4611,1776,434,7,367,25386,33319,12514,2899,0.611715193302402,598.3781654124954
412,3834,1626,301,25,947,37999,15716,12528,2241,0.4980485027810566,194.21610364552788
413,3661,695,506,27,702,15238,36437,14641,4676,3.443822778719688,381.8738380532979
414,7587,249,186,19,684,32027,12528,9306,2588,4.167475285999214,1588.5942178901505
415,1842,618,412,6,996,40298,28911,16356,4764,3.3899910715361887,786.6988979235498
416,4914,1050,171,9,989,19307,21249,12274,4882,2.986402953887362,1415.4216163391973
417,5964,953,186,18,32,34466,25036,13643,4073,0.6702222638475183,1507.3534024709804
418,5642,288,312,25,771,22385,46506,12002,3945,4.854680289190158,1571.0318691170166
419,2677,522,196,14,527,10287,16028,12991,1950,3.1721229483201436,1067.6412929115513
420,4178,1423,218,9,564,27225,15463,6082,4284,3.078115016742378,1284.318954787821
421,2527,1006,481,28,42,11619,41376,9331,1414,2.147491555094988,734.2226790252105
422,2686,1056,503,30,19,13825,41404,8983,1310,1.8928897364742556,895.977370761248
423,2873,460,318,31,204,16744,13423,19584,1713,3.0488827458559613,1919.3995559338389
424,6717,212,127,25,439,37801,24974,11356,4956,3.955320518971487,1151.5559999247776
425,1129,1252,423,23,600,45844,28133,5456,3524,2.9477605814562264,164.27142634064217
426,5141,1088,498,9,688,23473,43642,7111,2949,1.0499874542292418,1203.1116188480903
427,6528,1943,381,1,103,33429,13734,14910,4380,0.5944559214409422,1031.7921049518525
428,1799,96,267,28,869,13247,45913,5302,1592,2.017313386516474,532.8062585054561
429,1104,1127,65,8,852,36086,16244,16318,4411,4.464525690791109,128.38744885491934
430,7608,1868,306,22,511,41599,19990,9628,3102,4.682827372810037,1404.2505979597765
431,5941,962,468,2,914,14103,44783,16058,2144,1.8728801130214063,966.393172790617
432,7257,313,451,30,700,16010,25316,19229,2678,3.460934125628103,1690.1711610647405
433,5475,176,319,29,632,27266,48464,15355,1386,1.8913122319452182,503.37219153877516
434,4322,725,272,2,756,34584,21921,8420,3470,1.7405272392863513,143.90850090621097
435,5065,2001,453,2,606,17082,29170,19607,3705,0.9734454261280638,393.0442192183591
436,8185,261,152,30,279,48131,38525,12142,1639,2.220174807755054,660.1706900771707
437,7851,568,384,28,664,13033,35221,9999,1053,4.471252570355621,796.1072274707383
438,1909,2044,357,29,358,49004,42823,16530,1661,0.990677344952798,615.9923586229224
439,1218,1192,286,9,608,43407,10266,14309,1321,2.336690163343524,724.1820282031811
440,4313,501,226,28,898,29250,23775,17538,3455,4.798710477575686,1501.372789920946
441,5843,1028,125,2,965,39668,31120,16965,1855,2.6867418594792594,366.89843291784035
442,2836,1838,431,24,234,32701,32326,14191,3929,0.35835686212220874,1157.5051372561484
443,7562,1495,498,23,1004,18175,18327,16354,3606,0.548904841474252,1723.2614296566294
444,7880,466,141,25,767,20349,40029,18223,2070,0.26383865838754966,1408.3138712045686
445,5533,1973,429,10,988,32391,10937,17455,3526,0.9116302405632544,1946.6903334841697
446,7745,1159,272,19,493,34424,37024,14346,2219,1.5510176284971715,1850.5460262809204
447,5609,434,511,1,396,29692,44635,5973,2238,2.3575191333135086,1930.132363631067
448,1179,343,161,7,63,11857,27682,17856,2331,1.9086096816697267,1398.6669420066355
449,6205,1602,371,8,61,42084,46624,6110,2121,1.50357662955492,367.7856044218503
450,2416,1014,402,23,208,37470,16150,11514,2820,3.37428159070526,1260.4752184995555
451,1247,672,298,17,817,34082,33309,16084,1870,2.664769481534057,159.95264127914913
452,7395,477,251,5,874,46444,48381,16460,1365,4.966070352167756,397.06816354783786
453,3930,1416,329,2,491,42391,15840,6819,1931,3.252771269716118,1058.299653423128
454,2469,1920,93,18,808,16707,33067,9012,1618,0.6317738474366974,1801.5269574267286
455,6465,467,390,23,464,41283,24865,12915,3390,4.752221316163014,142.37440964672416
456,6058,244,417,9,472,25972,34915,19752,3866,0.2599899568420229,711.9118909016036
457,544,819,224,8,371,30313,15642,18807,2190,4.52332233689005,1496.516833032581
458,2137,1147,324,15,875,10702,46099,13093,4368,4.362604916853518,660.569223320679
459,1264,142,471,29,322,48365,44394,9177,4829,0.2671527924436986,250.2368060727148
460,6647,1417,363,14,739,23290,40435,10559,4791,1.380712600813797,1494.3414299628885
461,3189,154,256,9,107,30411,49763,8556,3708,2.5698593620854178,1656.287679187077
462,2925,247,450,27,580,36061,24536,5075,3336,4.052769667510915,462.60278749923856
463,7081,1157,285,30,796,45833,17383,10215,2508,4.39929356976337,935.7264698669399
464,7904,608,183,22,964,35892,42880,10597,4951,3.488355048648586,1280.5927880750403
465,7477,1746,169,3,328,40506,21831,7122,1584,4.667767629590909,541.4604960250406
466,4407,1781,499,9,519,29864,48814,7925,3619,1.613632458227474,1040.5899077424397
467,1617,1499,456,8,794,22364,10088,17214,3647,2.7419218913562298,1710.1907769798697
468,1615,1474,196,31,6,26548,26639,10157,3243,1.7874081715053969,1277.9660121787417
469,3596,1087,123,1,12,21523,31153,13773,1382,1.4626800397662032,1146.5473379860653
470,1712,1609,77,18,674,38507,41278,9658,1106,1.604342473265139,1620.7905585677572
471,2920,826,138,20,356,13509,48535,19190,4137,3.4991123246796842,1459.3675955510278
472,1196,2011,209,20,164,29740,14337,6534,4367,4.521031074237557,1003.607168486383
473,2002,867,509,6,448,29466,48379,13048,4824,0.6572921235075142,1343.8281251746425
474,823,696,459,24,977,19640,46064,12405,2212,4.321660479991913,680.3626472445118
475,5367,280,469,9,340,36613,36232,15278,1956,4.609566716216622,1753.671406917751
476,3053,1169,473,8,846,27194,21185,11795,4528,3.936465561252823,1351.6589501562748
477,7856,420,264,14,56,42100,48104,17198,2626,0.3904037462081237,1454.0235997654615
478,1257,1613,283,10,548,43689,23088,8371,1252,3.1817483874155315,706.806512950277
479,2479,73,302,19,503,19001,15801,7621,4201,4.36112599238863,983.8979226016942
480,2824,1587,225,31,72,32622,17292,19189,1970,1.6095901359193778,970.2831046023105
481,3378,749,109,16,433,25747,23823,8499,4129,3.921921667244837,232.17621237558345
482,1134,377,338,27,944,40700,48938,12289,4052,4.493819890806981,146.87361884177744
483,780,1202,434,19,600,47442,10161,19342,2215,3.7426321689674564,968.9245139293124
484,3205,1084,178,16,935,21900,26513,13351,4239,3.492886281909582,635.1173764052671
485,7443,196,123,14,993,36971,30374,10487,4536,1.1169141064952104,1225.3749370305643
486,522,1372,151,27,119,30895,45438,14934,2067,3.8422726687340485,907.9685168999556
487,6762,236,414,9,369,48988,22081,19238,4053,1.1732477989582382,440.70649674434964
488,5672,1868,440,22,1004,34640,47147,14706,4891,2.2034813862564873,778.0242979616066
489,7155,988,260,21,874,21896,32289,18589,2659,3.0645778168482862,1472.1722534731757
490,2055,656,197,13,254,40227,14847,10273,4052,4.179386886217792,751.8030240084311
491,3530,575,380,11,535,25602,18363,14715,1067,3.0557387656790493,649.3351833684478
492,3868,920,274,23,863,10611,40771,7416,3790,3.4814523074779786,1082.7408598461045
493,7734,1210,322,1,786,29720,21867,19278,1357,3.246519630350083,782.5510904192045
494,4939,1361,464,11,449,45363,36692,18009,3861,3.472930541954413,1139.7684173727819
495,7783,2010,443,26,329,43018,40783,7645,1681,3.7011643387175233,776.283763872565
496,1582,1569,133,2,995,17421,22630,18528,1995,4.575701895629729,921.8728787743612
497,2850,599,312,7,661,29395,35082,8502,2264,2.948296288238546,279.7028802310006
498,4194,1516,497,16,222,26935,30695,5533,2536,3.7021086819168447,1640.4388623016616
499,4398,173,201,3,626,17683,14634,17352,3946,2.67211450289873,308.4092905496956
500,3860,1628,289,19,420,18754,49056,8209,1149,2.878357606389511,997.4984418660507
501,5105,958,328,2,422,25888,41544,16623,1552,4.946626271021439,1916.4447394709155
502,6065,1553,91,27,934,13095,45543,19721,4239,1.15029912308119,316.17707799189577
503,595,415,191,23,165,40509,48638,9809,2307,3.554666616367383,1992.1857367819357
504,3478,1399,279,26,911,44525,24220,11302,3169,4.539854922524408,1761.7744041336011
505,2410,638,370,5,395,21174,29963,16264,4851,3.899549132459409,1969.0758278086898
506,1527,1663,318,6,932,24922,22565,12134,1022,4.750790800837374,542.349257109373
507,2915,939,223,8,784,28522,48278,6490,1591,2.8577995667403244,1221.2191551699102
508,4941,1926,139,3,136,21494,44267,9752,3713,1.200988189569172,999.7282121526902
509,4307,1083,126,2,785,13601,29313,7469,2254,4.5217965208643935,1643.69893035989
510,3344,1394,469,25,142,41241,44314,10224,1935,4.718495344039357,893.0224265925631
511,785,1121,134,1,429,38980,19967,6441,1492,4.5780962445523325,219.4225923299038
512,5558,1022,352,3,410,34118,32731,12515,4962,3.6300070487517546,694.5204691152679
513,1528,501,456,14,82,12140,24866,7323,3756,2.72154421705703,1917.2098775721715
514,399,1496,431,2,168,13740,31461,14939,4629,4.5367318136087365,1724.7631184223264
515,3320,705,398,5,457,25405,17126,16013,1491,1.4789796984436272,1852.5476782154437
516,7314,1124,335,13,856,38104,26579,14124,2077,4.664662821975471,1843.3224806109763
517,2641,891,188,15,324,21409,26170,9884,4534,4.884084048397698,1804.5218884802769
518,2856,1272,483,19,757,14318,13365,9980,4159,4.895366941673979,413.06562380839193
519,6420,252,197,28,815,11639,47483,14894,2778,1.5569138000726974,1244.5241667288994
520,1688,672,249,11,306,14543,29019,18442,4225,0.28902636007596466,591.5079930483314
521,1444,241,218,10,564,37469,31430,19631,2975,1.4478373100435376,1571.3165543723296
522,6296,1980,201,3,989,45586,22920,10293,4315,3.745781348980912,346.37337279460644
523,3786,1335,143,1,209,11468,28530,9310,4166,4.66069208711762,489.9598419797861
524,2041,1810,116,9,11,44652,23405,15723,4421,0.14901182062672425,426.77247171746376
525,3929,1938,290,26,508,38524,16236,7416,2870,0.30759799810810395,283.12305703407685
526,6217,1971,254,19,282,43597,39992,14481,1557,3.132089013818773,1365.972626590375
527,3564,464,360,5,224,27595,23405,14544,2174,2.309414584815565,1143.818820955963
528,3475,1999,212,21,885,41479,39521,15714,1869,1.578400525874462,252.26011224001175
529,6774,1085,317,24,23,27372,44771,15806,4946,0.41797597176052437,698.9160671954891
530,5791,1589,113,29,721,25611,37872,16222,2429,3.2990637221410664,1932.3438098096735
531,3741,1909,396,8,376,37177,36645,5024,1525,0.7383687127936855,1774.7838314306478
